Colonne1;T0 vs T6L S;T0 vs T6L R;T0 vs T6D S;T0 vs T6D R;T6L vs T6D S;T6L vs T6D R
RC5G0017200;0;1;0;1;0;0
RC5G0017300;0;0;0;0;0;0
RC5G0017400;0;0;0;0;0;0
RC5G0017500;0;0;0;0;0;0
RC5G0017600;0;0;0;0;0;0
RC5G0017700;0;0;0;0;0;0
RC5G0017800;0;0;0;0;0;0
RC5G0017900;0;0;0;0;0;0
RC5G0018000;0;0;0;0;0;0
RC5G0018100;0;0;0;0;0;0
RC5G0018200;0;0;0;0;0;0
RC5G0018300;0;0;0;0;0;0
RC5G0018400;1;0;0;0;0;0
RC5G0018500;0;1;0;0;0;0
RC5G0018600;0;0;0;0;0;0
RC5G0018700;0;0;0;0;0;0
RC5G0018800;0;0;0;0;0;0
RC5G0018900;0;0;0;0;0;0
RC5G0019000;0;0;0;0;0;0
RC5G0019100;0;0;0;0;0;0
RC5G0019200;0;0;0;0;0;0
RC5G0019300;0;0;0;0;0;0
RC5G0019400;0;0;0;0;0;0
RC5G0019500;0;0;0;0;0;0
RC5G0019600;0;0;0;0;0;0
RC5G0019700;0;0;0;0;0;0
RC5G0019800;0;0;0;0;0;0
RC5G0019900;0;0;0;0;0;0
RC5G0020000;0;0;0;0;0;0
RC5G0020100;0;0;0;0;0;0
RC5G0020200;0;0;0;0;0;0
RC5G0020300;0;0;0;0;0;0
RC5G0020400;0;0;0;0;0;0
RC5G0020500;0;0;0;0;0;0
RC5G0020600;0;0;0;0;0;0
RC5G0020700;0;0;0;0;0;0
RC5G0020800;0;0;0;0;0;0
RC5G0020900;0;0;0;0;0;0
RC5G0021000;0;0;0;0;0;0
RC5G0021100;0;0;0;0;0;0
RC5G0021200;0;0;0;0;0;0
RC5G0021300;0;0;0;0;0;0
RC5G0021400;0;0;0;0;0;0
RC5G0021500;0;0;0;0;0;0
RC5G0021600;1;0;1;0;0;0
RC5G0021700;0;0;0;0;0;0
RC5G0021800;0;1;0;1;0;0
RC5G0021900;0;0;0;0;0;0
RC5G0022000;0;0;0;0;0;0
RC5G0022100;0;0;0;0;0;0
RC5G0022200;0;0;0;0;0;0
RC5G0022300;0;0;0;0;0;0
RC5G0022400;0;0;0;0;0;0
RC5G0022500;0;0;0;0;0;0
RC5G0022600;0;0;0;0;0;0
RC5G0022700;0;0;0;0;0;0
RC5G0022800;0;0;0;0;0;0
RC5G0022900;0;0;0;0;0;0
RC5G0023000;0;0;0;0;0;0
RC5G0023100;0;0;0;0;0;0
RC5G0023200;0;0;0;0;0;0
RC5G0023300;0;0;0;0;0;0
RC5G0023400;0;0;0;0;0;0
RC5G0023500;0;0;0;0;0;0
RC5G0023600;0;0;0;0;0;0
RC5G0023700;0;0;0;0;0;0
RC5G0023800;0;0;0;0;0;0
RC5G0023900;0;0;0;0;0;0
RC5G0024000;1;0;0;0;0;1
RC5G0024100;0;0;0;0;0;0
RC5G0024200;0;0;0;0;0;0
RC5G0024300;0;0;0;0;0;0
RC5G0024400;0;0;0;1;0;0
RC5G0024500;0;0;0;0;0;0
RC5G0024600;1;0;1;0;0;0
RC5G0024700;0;0;0;0;0;0
RC5G0024800;0;1;0;1;0;0
RC5G0024900;0;0;0;0;0;0
RC5G0025000;0;0;0;0;0;0
RC5G0025100;0;0;0;0;0;0
RC5G0025200;0;0;0;0;0;0
RC5G0025300;1;0;1;0;0;0
RC5G0025400;0;0;0;0;0;0
RC5G0025500;1;0;0;0;0;0
RC5G0025600;0;0;0;0;0;0
RC5G0025700;0;0;0;0;0;0
RC5G0025800;0;0;0;0;0;1
RC5G0025900;0;0;0;0;0;0
RC5G0026000;0;0;0;0;0;0
RC5G0026100;0;0;0;0;0;0
RC5G0026200;0;0;0;0;0;0
RC5G0026300;0;0;0;0;0;0
RC5G0026400;0;0;0;1;0;1
RC5G0026500;0;0;0;0;0;0
RC5G0026600;0;0;0;0;0;0
RC5G0026700;0;0;0;0;0;0
RC5G0026800;0;0;0;0;0;0
RC5G0026900;0;0;0;0;1;0
RC5G0027000;0;1;0;0;0;0
RC5G0027100;0;0;0;0;0;0
RC5G0027200;0;0;0;0;0;0
RC5G0027300;0;0;0;0;0;0
RC5G0027400;0;0;1;0;1;0
RC5G0027500;0;0;0;0;0;0
RC5G0027600;0;0;0;0;0;0
RC5G0027700;0;0;0;0;1;0
RC5G0027800;0;0;0;1;0;0
RC5G0027900;0;0;0;0;0;0
RC5G0028000;0;0;0;0;0;0
RC5G0028100;0;0;0;0;0;0
RC5G0028200;0;0;0;0;0;0
RC5G0028300;0;0;0;0;0;0
RC5G0028400;0;0;0;0;0;0
RC5G0028500;0;0;0;0;0;0
RC5G0028600;0;0;0;0;0;0
RC5G0028700;0;0;0;0;0;0
RC5G0028800;0;0;0;0;0;0
RC5G0028900;0;0;0;0;0;0
RC5G0029000;0;0;0;0;0;0
RC5G0029100;0;0;0;0;0;0
RC5G0029200;0;0;0;0;0;0
RC5G0029300;0;0;0;1;0;0
RC5G0029400;1;0;1;0;0;0
RC5G0029500;0;1;0;1;0;0
RC5G0029600;0;0;0;0;0;0
RC5G0029700;0;0;0;1;0;0
RC5G0029800;0;1;0;0;0;0
RC5G0029900;0;0;0;0;0;0
RC5G0030000;0;0;0;0;0;0
RC5G0030100;0;0;0;0;0;0
RC5G0030200;1;0;1;0;0;0
RC5G0030300;0;0;0;0;0;0
RC5G0030400;0;0;0;0;0;0
RC5G0030500;0;0;0;0;0;0
RC5G0030600;0;0;0;0;0;0
RC5G0030700;0;1;0;0;1;0
RC5G0030800;0;1;0;1;0;0
RC5G0030900;0;1;0;0;0;0
RC5G0031000;0;0;0;0;0;0
RC5G0031100;0;1;0;1;0;0
RC5G0031200;0;0;0;1;0;0
RC5G0031300;0;0;0;0;0;0
RC5G0031400;0;0;0;0;1;0
RC5G0031500;0;0;0;0;0;0
RC5G0031600;0;0;0;0;0;0
RC5G0031700;0;0;0;0;0;0
RC5G0031800;0;0;0;0;0;0
RC5G0031900;0;0;0;0;0;0
RC5G0032000;0;0;0;0;0;0
RC5G0032100;0;1;0;1;0;0
RC5G0032200;0;0;0;0;0;0
RC5G0032300;0;0;0;0;0;0
RC5G0032400;1;0;0;0;0;0
RC5G0032500;0;0;0;0;0;0
RC5G0032600;0;0;0;0;0;0
RC5G0032700;0;0;0;0;0;0
RC5G0032800;0;0;0;0;0;0
RC5G0032900;0;0;0;0;0;0
RC5G0033000;1;0;0;0;0;1
RC5G0033100;0;0;0;0;0;0
RC5G0033200;0;0;0;1;0;0
RC5G0033300;0;0;0;0;0;0
RC5G0033400;0;0;0;0;0;0
RC5G0033500;1;0;0;0;0;0
RC5G0033600;0;0;0;0;0;0
RC5G0033700;0;0;0;0;0;0
RC5G0033800;0;0;0;0;0;0
RC5G0033900;0;0;0;0;0;0
RC5G0034000;0;0;0;0;0;0
RC5G0034100;0;0;0;0;0;0
RC5G0034200;0;0;0;0;0;0
RC5G0034300;0;0;0;0;0;0
RC5G0034400;0;0;0;0;0;0
RC5G0034500;1;0;0;0;0;0
RC5G0034600;0;0;0;0;0;0
RC5G0034700;0;0;0;0;0;0
RC5G0034800;0;0;0;0;0;0
RC5G0034900;0;0;0;0;0;0
RC5G0035000;0;0;0;0;0;0
RC5G0035100;0;0;0;0;0;0
RC5G0035200;0;0;0;0;0;0
RC5G0035300;1;0;0;0;0;0
RC5G0035400;0;0;0;0;0;0
RC5G0035500;0;0;0;0;0;0
RC5G0035600;0;0;0;0;0;0
RC5G0035700;0;0;0;0;0;0
RC5G0035800;0;0;0;0;0;0
RC5G0035900;0;0;0;0;0;0
RC5G0036000;0;0;0;0;0;0
RC5G0036100;0;0;0;0;0;0
RC5G0036200;0;0;0;0;0;0
RC5G0036300;0;0;0;0;0;0
RC5G0036400;0;0;0;0;0;0
RC5G0036500;0;0;0;0;0;0
RC5G0036600;0;0;0;0;0;0
RC5G0036700;0;0;0;1;0;0
RC5G0036800;0;0;0;0;0;0
RC5G0036900;0;0;0;0;0;0
RC5G0037000;0;0;0;0;0;0
RC5G0037100;0;0;0;0;0;0
RC5G0037200;0;0;1;0;0;0
RC5G0037300;0;0;0;0;0;0
RC5G0037400;0;1;0;1;0;0
RC5G0037500;0;0;0;0;0;0
RC5G0037600;0;0;0;0;0;0
RC5G0037700;0;0;0;0;0;0
RC5G0037800;0;0;0;0;0;0
RC5G0037900;0;0;0;0;0;0
RC5G0038000;0;0;0;0;0;0
RC5G0038100;0;0;0;0;0;0
RC5G0038200;0;0;0;0;0;0
RC5G0038300;0;0;0;0;0;0
RC5G0038400;0;0;0;0;0;0
RC5G0038500;0;0;0;0;0;0
RC5G0038600;0;0;0;0;0;0
RC5G0038700;0;0;0;0;0;0
RC5G0038800;0;0;0;0;0;0
RC5G0038900;0;0;0;0;0;0
RC5G0039000;0;0;0;0;0;0
RC5G0039100;0;0;0;0;0;0
RC5G0039200;0;0;0;0;0;0
RC5G0039300;0;0;0;0;0;0
RC5G0039400;0;0;0;0;0;0
RC5G0039500;0;0;0;0;0;0
RC5G0039600;0;0;0;0;0;0
RC5G0039700;0;0;0;0;0;0
RC5G0039800;0;0;0;0;0;0
RC5G0039900;0;0;0;0;0;0
RC5G0040000;0;0;0;0;0;0
RC5G0040100;0;0;0;0;0;0
RC5G0040200;0;0;0;0;0;0
RC5G0040300;0;0;0;0;0;0
RC5G0040400;0;0;0;0;0;0
RC5G0040500;0;0;0;0;0;0
RC5G0040600;0;0;0;0;0;0
RC5G0040700;0;0;0;0;0;0
RC5G0040800;0;0;0;0;0;0
RC5G0040900;0;0;0;0;0;0
RC5G0041000;0;0;0;0;0;0
RC5G0041100;0;0;0;0;0;0
RC5G0041200;0;0;0;0;0;0
RC5G0041300;0;0;0;0;0;0
RC5G0041400;0;0;0;0;0;0
RC5G0041500;0;0;0;0;0;0
RC5G0041600;0;0;1;0;0;0
RC5G0041700;0;0;0;0;0;0
RC5G0041800;0;0;0;0;0;0
RC5G0041900;0;0;0;0;0;0
RC5G0042000;0;0;1;0;1;0
RC5G0042100;0;0;0;0;0;0
RC5G0042200;0;0;0;0;0;0
RC5G0042300;0;0;0;0;0;0
RC5G0042400;0;0;0;0;0;0
RC5G0042500;0;0;0;0;0;0
RC5G0042600;0;0;0;0;0;0
RC5G0042700;0;0;0;0;0;0
RC5G0042800;0;0;0;0;0;0
RC5G0042900;0;0;0;1;0;1
RC5G0043000;0;1;0;1;0;1
RC5G0043100;0;0;0;1;0;1
RC5G0043200;0;0;0;1;0;1
RC5G0043300;0;0;0;0;0;0
RC5G0043400;0;0;0;0;0;0
RC5G0043500;0;0;0;0;0;0
RC5G0043600;0;0;0;0;0;0
RC5G0043700;0;0;0;0;0;0
RC5G0043800;0;0;0;0;0;0
RC5G0043900;0;0;0;0;0;0
RC5G0044000;0;0;0;0;0;0
RC5G0044100;0;0;0;0;0;0
RC5G0044200;0;0;0;0;0;0
RC5G0044300;0;0;0;0;0;0
RC5G0044400;0;0;0;0;0;0
RC5G0044500;0;0;1;0;0;0
RC5G0044600;0;0;0;0;0;0
RC5G0044700;0;0;0;0;0;0
RC5G0044800;0;0;0;0;0;0
RC5G0044900;0;0;0;0;0;0
RC5G0045000;0;0;0;0;0;0
RC5G0045100;0;0;0;0;0;0
RC5G0045200;0;0;0;0;0;0
RC5G0045300;0;0;0;0;0;0
RC5G0045400;0;0;0;0;0;0
RC5G0045500;0;1;0;1;0;1
RC5G0045600;0;0;0;0;0;0
RC5G0045700;0;0;0;0;0;0
RC5G0045800;0;0;0;0;0;0
RC5G0045900;0;0;0;0;0;0
RC5G0046000;0;0;0;0;0;0
RC5G0046100;0;0;0;0;0;0
RC5G0046200;0;0;0;0;0;0
RC5G0046300;0;1;0;0;0;0
RC5G0046400;0;0;0;0;0;0
RC5G0046500;0;0;0;0;0;0
RC5G0046600;0;0;1;0;0;0
RC5G0046700;0;0;0;0;0;0
RC5G0046800;0;0;0;0;0;0
RC5G0046900;0;0;0;0;0;0
RC5G0047000;0;0;0;0;0;0
RC5G0047100;0;0;0;0;0;0
RC5G0047200;0;0;0;0;0;0
RC5G0047300;0;0;0;0;0;0
RC5G0047400;0;0;0;0;0;0
RC5G0047500;0;0;0;0;0;0
RC5G0047600;0;0;0;0;0;0
RC5G0047700;0;0;0;0;0;0
RC5G0047800;0;0;0;0;0;0
RC5G0047900;0;1;0;0;0;0
RC5G0048000;0;0;0;0;0;0
RC5G0048100;0;0;0;0;0;0
RC5G0048200;0;0;0;0;0;0
RC5G0048300;0;0;0;0;0;0
RC5G0048400;0;0;0;0;0;0
RC5G0048500;0;0;0;0;0;0
RC5G0048600;0;0;0;0;0;0
RC5G0048700;0;0;0;0;0;0
RC5G0048800;0;0;0;0;0;0
RC5G0048900;0;0;0;0;0;0
RC5G0049000;0;0;0;0;0;0
RC5G0049100;0;0;0;0;0;0
RC5G0049200;0;0;0;1;0;0
RC5G0049300;0;0;0;0;0;0
RC5G0049400;0;0;0;0;0;0
RC5G0049500;1;0;0;0;0;0
RC5G0049600;0;1;0;0;0;0
RC5G0049700;0;0;0;0;0;0
RC5G0049800;0;0;0;0;0;0
RC5G0049900;0;0;0;0;0;0
RC5G0050000;0;0;0;0;0;0
RC5G0050100;0;0;0;0;0;0
RC5G0050200;0;0;0;0;0;0
RC5G0050300;0;0;0;0;0;0
RC5G0050400;0;0;0;0;0;0
RC5G0050500;0;0;0;0;0;0
RC5G0050600;0;0;0;0;0;0
RC5G0050700;0;0;0;0;0;0
RC5G0050800;0;0;0;0;0;0
RC5G0050900;0;0;0;0;0;0
RC5G0051000;0;0;0;0;0;0
RC5G0051100;0;0;0;0;0;0
RC5G0051200;0;0;0;0;0;0
RC5G0051300;0;0;0;0;0;0
RC5G0051400;0;0;0;0;0;0
RC5G0051500;0;0;0;0;0;0
RC5G0051600;0;0;0;0;0;0
RC5G0051700;0;0;0;0;0;0
RC5G0051800;0;0;0;0;0;0
RC5G0051900;0;0;0;0;0;0
RC5G0052000;0;0;0;0;0;0
RC5G0052100;0;0;0;0;0;0
RC5G0052200;0;0;0;0;0;0
RC5G0052300;0;0;0;0;0;0
RC5G0052400;0;0;0;0;0;0
RC5G0052500;0;0;0;0;0;0
RC5G0052600;0;0;0;0;0;0
RC5G0052700;0;0;0;0;0;0
RC5G0052800;0;0;0;0;0;0
RC5G0052900;0;0;0;0;0;0
RC5G0053000;0;0;0;0;0;0
RC5G0053100;0;0;0;0;0;0
RC5G0053200;1;0;1;0;0;0
RC5G0053300;0;0;0;0;0;0
RC5G0053400;0;1;0;1;0;1
RC5G0053500;0;0;0;0;0;0
RC5G0053600;0;0;0;0;0;0
RC5G0053700;0;1;0;0;0;0
RC5G0053800;0;0;0;0;0;0
RC5G0053900;0;0;0;0;0;0
RC5G0054000;0;0;0;0;0;0
RC5G0054100;0;0;0;1;0;1
RC5G0054200;0;0;0;1;0;1
RC5G0054300;0;0;0;0;0;1
RC5G0054400;0;1;0;1;0;0
RC5G0054500;0;0;0;0;0;0
RC5G0054600;0;0;0;0;0;0
RC5G0054700;0;0;0;0;0;0
RC5G0054800;0;0;0;0;0;0
RC5G0054900;0;0;0;0;0;0
RC5G0055000;0;0;0;0;0;0
RC5G0055100;0;0;0;0;0;0
RC5G0055200;0;0;0;0;0;0
RC5G0055300;0;0;0;0;0;0
RC5G0055400;1;0;0;0;0;0
RC5G0055500;0;0;0;0;0;0
RC5G0055600;0;0;0;0;0;0
RC5G0055700;0;0;0;0;0;0
RC5G0055800;0;0;0;0;0;0
RC5G0055900;0;0;0;0;0;0
RC5G0056000;1;0;1;0;0;0
RC5G0056100;0;0;0;0;0;0
RC5G0056200;0;0;0;0;0;0
RC5G0056300;0;0;0;0;0;0
RC5G0056400;0;0;0;1;0;0
RC5G0056500;0;0;0;0;0;0
RC5G0056600;0;0;0;0;0;0
RC5G0056700;0;0;0;0;0;0
RC5G0056800;0;1;0;1;1;0
RC5G0056900;0;0;0;0;0;0
RC5G0057000;0;1;0;1;0;0
RC5G0057100;0;0;0;0;0;0
RC5G0057200;0;0;0;0;0;0
RC5G0057300;0;0;0;0;0;0
RC5G0057400;0;0;0;0;0;0
RC5G0057500;0;0;0;0;0;0
RC5G0057600;0;0;0;0;0;0
RC5G0057700;0;0;0;1;0;0
RC5G0057800;0;0;0;0;0;0
RC5G0057900;0;1;0;1;0;0
RC5G0058000;0;0;0;1;0;1
RC5G0058100;0;0;0;0;0;0
RC5G0058200;0;0;0;0;0;0
RC5G0058300;0;0;0;0;0;0
RC5G0058400;0;0;0;0;0;0
RC5G0058500;0;0;0;0;0;0
RC5G0058600;0;0;0;0;0;0
RC5G0058700;0;0;0;0;0;0
RC5G0058800;1;0;0;0;0;1
RC5G0058900;0;0;0;0;0;0
RC5G0059000;0;0;0;0;0;0
RC5G0059100;0;0;0;0;0;0
RC5G0059200;0;0;0;0;0;0
RC5G0059300;0;0;0;0;0;0
RC5G0059400;0;0;0;0;0;0
RC5G0059500;0;0;0;0;0;0
RC5G0059600;0;0;0;0;0;0
RC5G0059700;0;0;0;0;0;0
RC5G0059800;0;0;0;0;0;0
RC5G0059900;0;0;0;0;0;0
RC5G0060000;0;0;0;0;0;1
RC5G0060100;0;0;0;0;0;0
RC5G0060200;0;0;0;0;0;0
RC5G0060300;0;0;0;0;0;0
RC5G0060400;0;0;0;0;0;0
RC5G0060500;0;0;0;0;0;0
RC5G0060600;0;1;0;1;0;0
RC5G0060700;0;0;0;0;0;0
RC5G0060800;0;1;0;0;0;0
RC5G0060900;0;1;0;0;0;0
RC5G0061000;0;0;0;0;0;0
RC5G0061100;0;0;0;0;0;0
RC5G0061200;0;0;0;0;0;0
RC5G0061300;0;0;0;0;0;0
RC5G0061400;0;0;0;0;0;0
RC5G0061500;0;0;0;0;0;0
RC5G0061600;0;0;0;0;0;0
RC5G0061700;0;0;0;0;0;0
RC5G0061800;0;0;0;0;0;0
RC5G0061900;0;0;1;0;0;0
RC5G0062000;0;0;0;0;0;0
RC5G0062100;0;0;0;0;0;0
RC5G0062200;0;0;0;0;0;0
RC5G0062300;0;0;0;0;0;0
RC5G0062400;0;0;0;0;0;0
RC5G0062500;0;0;0;0;0;0
RC5G0062600;0;0;0;0;0;0
RC5G0062700;0;1;0;1;0;0
RC5G0062800;0;0;0;0;0;0
RC5G0062900;0;0;0;0;0;0
RC5G0063000;0;0;0;0;0;0
RC5G0063100;0;1;0;0;0;0
RC5G0063200;0;0;0;0;0;0
RC5G0063300;0;0;0;0;0;0
RC5G0063400;0;0;0;0;0;0
RC5G0063500;0;0;0;0;0;0
RC5G0063600;0;0;0;0;0;0
RC5G0063700;0;0;0;0;0;0
RC5G0063800;0;0;0;0;0;0
RC5G0063900;0;0;0;0;0;0
RC5G0064000;0;0;0;0;0;0
RC5G0064100;0;0;0;0;0;0
RC5G0064200;0;0;0;0;0;0
RC5G0064300;0;0;0;0;0;0
RC5G0064400;0;0;0;0;0;0
RC5G0064500;0;0;0;0;0;0
RC5G0064600;0;0;0;0;0;0
RC5G0064700;0;0;0;0;0;0
RC5G0064800;0;0;0;0;0;0
RC5G0064900;0;0;0;0;0;0
RC5G0065000;0;0;0;0;0;0
RC5G0065100;0;0;0;0;0;0
RC5G0065200;0;0;0;0;0;0
RC5G0065300;0;0;0;0;0;0
RC5G0065400;0;0;0;0;0;0
RC5G0065500;0;0;0;0;0;0
RC5G0065600;0;0;0;0;0;0
RC5G0065700;0;0;0;0;0;0
RC5G0065800;0;0;0;0;0;0
RC5G0065900;0;0;0;0;0;0
RC5G0066000;0;0;0;0;0;0
RC5G0066100;0;0;0;0;0;0
RC5G0066200;0;0;0;0;0;0
RC5G0066300;0;0;0;0;0;0
RC5G0066400;0;0;0;0;0;0
RC5G0066500;0;0;0;0;0;0
RC5G0066600;0;0;0;0;0;0
RC5G0066700;0;0;0;0;0;0
RC5G0066800;0;0;0;0;0;0
RC5G0066900;0;0;0;0;0;0
RC5G0067000;0;0;0;0;0;0
RC5G0067100;0;0;0;0;0;0
RC5G0067200;0;0;0;0;0;0
RC5G0067300;0;0;0;0;0;0
RC5G0067400;0;0;0;0;0;0
RC5G0067500;0;0;0;0;0;0
RC5G0067600;0;0;0;0;0;0
RC5G0067700;0;0;0;0;0;0
RC5G0067800;0;0;0;0;0;0
RC5G0067900;0;0;0;0;0;0
RC5G0068000;0;0;0;0;0;0
RC5G0068100;0;0;0;0;0;0
RC5G0068200;0;0;0;0;0;0
RC5G0068300;0;0;0;0;0;0
RC5G0068400;0;0;0;0;0;0
RC5G0068500;0;0;0;0;0;0
RC5G0068600;0;0;0;1;0;0
RC5G0068700;0;0;0;0;0;0
RC5G0068800;0;0;0;0;0;0
RC5G0068900;0;0;0;0;0;0
RC5G0069000;0;0;0;0;0;0
RC5G0069100;0;0;0;0;0;0
RC5G0069200;0;0;0;0;0;0
RC5G0069300;0;0;0;0;0;0
RC5G0069400;0;0;0;0;0;0
RC5G0069500;0;0;0;0;0;0
RC5G0069600;0;0;1;0;1;0
RC5G0069700;0;0;0;0;0;0
RC5G0069800;0;0;0;0;0;0
RC5G0069900;0;0;0;0;0;0
RC5G0070000;0;0;0;0;0;0
RC5G0070100;1;0;0;0;0;0
RC5G0070200;0;0;0;0;0;0
RC5G0070300;0;0;0;0;0;0
RC5G0070400;0;0;0;0;0;0
RC5G0070500;0;0;0;0;0;0
RC5G0070600;0;0;0;0;0;0
RC5G0070700;0;0;0;0;0;0
RC5G0070800;0;0;0;0;0;0
RC5G0070900;0;0;0;0;0;0
RC5G0071000;0;0;0;0;0;0
RC5G0071100;0;1;0;1;0;0
RC5G0071200;0;0;0;0;0;0
RC5G0071300;0;0;0;0;0;0
RC5G0071400;0;0;0;0;0;0
RC5G0071500;1;0;0;0;0;0
RC5G0071600;0;0;0;0;0;0
RC5G0071700;0;0;0;0;0;0
RC5G0071800;0;0;0;0;0;0
RC5G0071900;0;0;0;0;0;0
RC5G0072000;0;0;0;0;0;0
RC5G0072100;0;0;0;0;0;0
RC5G0072200;0;0;0;0;0;0
RC5G0072300;0;0;0;0;0;0
RC5G0072400;0;0;0;0;0;0
RC5G0072500;0;0;0;0;0;0
RC5G0072600;0;0;0;0;0;0
RC5G0072700;0;0;0;0;0;0
RC5G0072800;0;0;0;0;0;0
RC5G0072900;0;0;0;0;0;0
RC5G0073000;0;0;0;0;0;0
RC5G0073100;0;0;0;0;0;0
RC5G0073200;0;0;0;0;0;0
RC5G0073300;0;0;0;0;0;0
RC5G0073400;0;0;0;0;0;0
RC5G0073500;0;0;0;1;0;0
RC5G0073600;0;0;0;0;0;0
RC5G0073700;0;0;0;0;0;0
RC5G0073800;0;0;0;0;0;0
RC5G0073900;0;0;1;0;0;0
RC5G0074000;0;0;0;0;1;0
RC5G0074100;0;0;0;0;0;0
RC5G0074200;0;0;0;1;0;1
RC5G0074300;0;0;0;0;0;0
RC5G0074400;0;0;0;1;0;0
RC5G0074500;0;1;0;1;0;0
RC5G0074600;0;0;0;1;0;0
RC5G0074700;0;0;0;0;0;0
RC5G0074800;0;0;0;0;0;0
RC5G0074900;0;0;0;0;0;0
RC5G0075000;0;0;0;0;0;0
RC5G0075100;0;0;0;0;0;0
RC5G0075200;0;0;0;0;0;0
RC5G0075300;0;0;0;0;0;0
RC5G0075400;0;0;0;0;0;0
RC5G0075500;0;0;0;0;0;0
RC5G0075600;0;0;0;0;0;0
RC5G0075700;0;0;0;0;0;0
RC5G0075800;0;0;0;0;0;0
RC5G0075900;1;0;0;0;0;1
RC5G0076000;0;0;0;0;0;0
RC5G0076100;0;0;0;0;0;0
RC5G0076200;0;0;0;0;0;0
RC5G0076300;0;0;0;0;0;0
RC5G0076400;0;0;0;0;0;0
RC5G0076500;0;0;0;0;0;0
RC5G0076600;0;0;0;0;0;0
RC5G0076700;0;0;0;0;0;0
RC5G0076800;0;0;0;0;0;0
RC5G0076900;0;0;0;0;0;0
RC5G0077000;0;0;0;0;0;0
RC5G0077100;1;0;0;0;0;1
RC5G0077200;0;0;0;0;0;0
RC5G0077300;0;0;0;0;0;0
RC5G0077400;0;0;0;0;0;0
RC5G0077500;0;0;0;0;0;0
RC5G0077600;0;0;0;0;0;0
RC5G0077700;0;0;0;0;0;0
RC5G0077800;0;0;0;0;0;0
RC5G0077900;0;0;0;0;0;0
RC5G0078000;0;0;0;0;0;0
RC5G0078100;0;0;0;0;0;0
RC5G0078200;0;0;0;0;0;0
RC5G0078300;0;0;0;0;0;0
RC5G0078400;0;0;0;0;0;0
RC5G0078500;0;0;0;0;0;0
RC5G0078600;0;0;0;0;0;0
RC5G0078700;0;0;0;0;0;0
RC5G0078800;0;0;0;0;0;0
RC5G0078900;0;1;0;1;0;0
RC5G0079000;0;0;0;0;0;0
RC5G0079100;0;0;0;0;0;0
RC5G0079200;0;0;0;0;0;0
RC5G0079300;0;0;0;0;0;0
RC5G0079400;0;1;0;0;0;0
RC5G0079500;0;0;0;0;0;0
RC5G0079600;0;0;0;0;0;0
RC5G0079700;0;0;0;0;0;0
RC5G0079800;0;0;0;0;0;0
RC5G0079900;0;0;0;0;0;0
RC5G0080000;0;0;0;0;0;0
RC5G0080100;0;0;0;0;0;0
RC5G0080200;0;0;0;0;0;0
RC5G0080300;0;0;0;0;0;0
RC5G0080400;0;0;0;0;0;0
RC5G0080500;0;0;0;0;0;0
RC5G0080600;0;0;0;0;0;0
RC5G0080700;0;0;0;0;0;0
RC5G0080800;0;0;0;0;0;0
RC5G0080900;0;0;0;0;0;0
RC5G0081000;0;0;0;0;0;0
RC5G0081100;0;0;0;1;0;0
RC5G0081200;0;0;0;0;0;0
RC5G0081300;0;0;0;0;0;0
RC5G0081400;0;0;0;0;0;0
RC5G0081500;0;0;0;1;0;0
RC5G0081600;0;0;0;1;0;1
RC5G0081700;0;0;1;0;1;0
RC5G0081800;0;0;0;0;0;0
RC5G0081900;0;1;0;0;0;0
RC5G0082000;0;0;0;0;0;0
RC5G0082100;0;0;0;0;0;0
RC5G0082200;0;0;0;0;0;0
RC5G0082300;0;0;0;0;0;0
RC5G0082400;0;0;0;0;0;0
RC5G0082500;0;0;0;0;0;0
RC5G0082600;0;1;0;0;1;0
RC5G0082700;0;1;0;0;0;0
RC5G0082800;0;0;0;1;0;1
RC5G0082900;0;0;0;0;0;0
RC5G0083000;0;0;0;0;0;0
RC5G0083100;0;0;0;0;0;0
RC5G0083200;0;0;1;0;1;0
RC5G0083300;0;0;0;0;0;0
RC5G0083400;0;0;0;0;0;0
RC5G0083500;0;0;0;0;0;0
RC5G0083600;0;0;0;0;0;0
RC5G0083700;0;0;0;1;0;0
RC5G0083800;0;0;0;0;0;0
RC5G0083900;0;0;0;0;0;0
RC5G0084000;0;1;0;1;0;0
RC5G0084100;0;0;0;0;0;0
RC5G0084200;0;0;0;0;0;0
RC5G0084300;0;0;0;0;0;0
RC5G0084400;0;0;0;0;0;0
RC5G0084500;0;0;0;0;0;0
RC5G0084600;0;0;0;0;0;0
RC5G0084700;0;0;0;0;0;0
RC5G0084800;0;0;0;0;0;0
RC5G0084900;0;0;0;0;0;0
RC5G0085000;0;0;0;0;0;0
RC5G0085100;0;1;0;1;0;0
RC5G0085200;0;0;0;0;0;0
RC5G0085300;0;0;0;0;0;0
RC5G0085400;0;0;0;0;0;0
RC5G0085500;0;0;0;0;0;0
RC5G0085600;0;0;0;0;0;0
RC5G0085700;0;0;0;0;0;0
RC5G0085800;0;1;0;1;0;0
RC5G0085900;0;0;0;0;0;0
RC5G0086000;0;0;0;0;0;0
RC5G0086100;0;0;0;0;0;0
RC5G0086200;0;0;0;0;0;0
RC5G0086300;0;0;0;1;0;0
RC5G0086400;0;0;0;0;0;0
RC5G0086500;0;0;0;0;0;0
RC5G0086600;0;0;0;0;0;0
RC5G0086700;0;0;0;1;0;1
